ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
9.77693205,213.9150797,23971.98952,9.603302351,293.8250078,507.0165728,16.0665609,82.86093623,2.569468001,1
5.15348864,107.3419819,19115.72186,9.296114014,333.0619394,457.8915325,17.44565606,77.598804,3.749920565,1
6.884981084,138.4401107,14893.2064,9.686434798,319.1349905,286.9215581,14.1840361,54.55907655,4.58431918,1
7.608750191,192.8566437,25410.81187,5.955008397,283.8029671,432.2095447,12.79634736,81.1037918,4.627464223,1
7.080794504,210.0976079,23616.80462,4.46567696,365.9612578,421.8798537,14.53685225,76.15710337,2.29041112,1
4.901906856,141.9307813,13614.75093,8.306960458,368.6186876,439.0553562,9.921623325,82.66016492,4.103534274,1
5.711212506,145.8258687,21157.17973,7.954721153,385.2060974,441.0865633,16.68202455,70.47088907,3.953334967,1
7.476689512,162.0087031,22171.3189,9.611598558,333.7757766,401.2348152,14.99374006,82.86176424,4.195539286,1
7.033495055,191.8802166,29322.7407,9.027056983,333.7757766,496.1982994,17.19164621,42.86468215,3.678957092,1
7.080794504,152.5374184,19731.74918,10.88674189,373.9887141,463.7476806,15.53490388,61.15128983,5.294159073,1
7.080794504,189.0010861,20784.56786,10.08877148,312.9546946,419.534133,14.80168407,62.53507089,5.149542443,1
8.655298873,222.2687935,13676.75352,7.271299467,348.6188443,460.8706469,18.01676031,72.42820504,4.588758378,1
7.080794504,177.2020103,17766.25289,8.199090412,354.2773697,520.2011294,15.099588,62.97199489,3.168031026,1
8.304334653,155.5699415,18253.1811,11.44846933,329.100636,380.3234402,13.75592628,35.05703049,4.181254134,1
7.717076952,211.6813272,21400.0165,6.987854135,268.944957,495.9149193,11.4407465,85.05154575,4.967975792,1
7.555822759,190.4619173,29411.62865,7.868878309,349.9489414,524.4659995,19.40814391,79.5555931,4.099168691,1
4.881729594,136.9904663,19105.0149,7.264677555,419.7164117,358.0463182,13.39939183,75.93405218,3.050197585,1
8.311271181,206.1077584,20562.51339,9.820473297,333.7757766,479.0323203,21.7411436,80.01264402,4.462045738,1
3.800431282,111.2464116,14904.94039,7.729645332,418.559347,382.2243701,15.87222133,66.39629295,4.473976075,1
4.08359488,201.9386434,20555.96549,1.920271449,341.5971527,435.511529,12.226676,69.28977861,2.974870903,1
7.080794504,201.572046,15618.13524,6.705210878,367.1934568,359.9520067,10.94097453,24.91497121,4.575874148,1
4.865069696,174.0604565,15222.24644,5.839218685,412.0371203,333.5043274,15.26661514,68.9263526,3.974972302,1
9.624726886,217.3727797,25175.75416,9.883945512,329.1744541,394.0548353,20.27757141,85.8402577,2.615257476,1
5.188776875,178.9932688,22648.23755,6.318063039,326.4678979,404.5611293,18.84038348,89.91443808,3.769503907,1
7.842979001,200.8296742,16827.19287,9.888402991,333.7757766,566.3307048,13.7912447,46.66240732,5.109312362,1
5.916930488,185.9250211,27977.67321,6.774609743,329.6193365,428.8327463,20.63807556,70.79549551,3.15755952,1
5.72968912,173.9750271,14304.76308,5.340088453,369.15397,471.6799014,16.42422724,58.15768751,5.100552354,1
5.678220967,143.1865077,18377.00826,7.145335458,418.2472281,359.7747111,18.71447808,77.44763917,5.42978174,1
7.38658182,191.5855655,26351.90377,8.426161104,333.7757766,505.1879288,18.92567419,72.6496137,3.791372588,1
7.519227463,210.3847904,16897.30704,6.568657941,344.7036733,315.5204353,19.85618427,66.39629295,3.275724959,1
7.446225785,241.5738621,13312.44611,4.532979039,333.7757766,529.4590746,17.23787069,62.52218349,5.086698562,1
7.753936118,220.0982788,17169.58438,7.984039196,344.1218987,385.0450026,16.84851167,47.0033217,4.833026694,1
9.159660477,195.4233158,16679.33516,10.11046223,301.7464106,404.6591027,5.196716755,55.46675876,5.452362325,1
7.496990927,246.8635806,22631.65773,3.440880124,297.1324489,357.4984593,16.1412859,79.70553049,3.837926004,1
7.542300167,230.1505401,18877.4939,4.344706918,278.2504359,447.2593533,17.55557785,53.34168163,4.317553512,1
7.15905299,161.4787104,25591.84098,10.189528,367.5963965,330.5504527,15.44784173,51.18831727,4.291668967,1
7.080794504,116.9054793,27151.3129,10.18534822,333.7757766,372.0023185,13.50723192,63.27369649,3.516237805,1
5.844673796,147.1798038,13615.10976,8.881111782,394.6583799,533.0402104,14.21737257,91.61403064,4.338056088,1
7.080794504,201.8278485,35418.73504,8.25597109,253.5802345,447.2813961,15.60445978,45.49211139,3.384648505,1
5.258414737,210.9294949,29228.33468,3.833901837,341.6406947,363.5707949,18.06501505,36.15210329,3.730792788,1
7.420640789,212.7355853,18463.72213,6.727918857,355.9714952,523.602714,12.08667531,44.9801018,5.42376733,1
7.074251444,208.9203689,16739.26664,7.861469473,333.7757766,518.977153,8.881999344,78.41901893,4.878944116,1
8.189213851,156.3284648,18432.47652,12.2463941,370.1213847,288.3514711,11.87189981,79.76584121,3.709508878,1
7.744130994,185.5676184,30586.59266,8.040760159,333.7757766,314.4258339,17.13236901,59.87160947,5.207683455,1
8.289857906,222.4839312,23884.13148,5.533208318,354.9593302,514.7330832,11.20553257,57.31368041,4.289236735,1
8.025220021,213.5197221,15457.49866,7.669540026,318.1143946,376.3144459,9.422744515,55.45955091,4.134942729,1
8.848927372,262.5983294,24417.86132,5.399012624,241.1262977,493.8554892,13.26243912,47.11299089,5.992325027,1
6.438421804,202.5378353,26448.24509,5.77593291,322.451774,567.2016749,12.64196795,55.70106705,3.380360394,1
7.080794504,179.7962052,17029.53489,7.018990028,371.6755553,404.6721081,11.59343075,46.50460489,4.45939398,1
8.205550719,204.6658287,17414.52062,6.839622493,276.7700977,346.5407289,12.50560143,83.91674916,5.12952782,1
8.310373672,201.6516668,23260.472,9.34562133,333.2713702,292.3158365,12.02486599,63.64262026,3.493053886,1
7.080794504,240.0362787,23103.65354,8.643088654,339.1588775,487.4345548,15.19370366,88.78546912,3.980920352,1
7.833970824,240.8325285,25694.87371,4.300509255,301.7603856,442.7413888,16.88909788,96.89957583,4.814916877,1
8.142660401,220.6309721,20111.22595,7.446877056,354.8971312,366.8024836,19.72128766,53.71936605,4.617093489,1
5.896432475,165.1356578,23022.16895,7.536805721,356.756191,401.7409214,18.36357281,80.12474609,4.280792929,1
7.080794504,228.1094592,15617.45858,6.326534003,326.5048926,402.6006572,14.65233417,80.34018538,3.490172614,1
4.3107015,138.4318942,11842.75781,5.607450056,364.4584974,426.3695925,19.58832712,48.11862873,3.172375491,1
7.895769121,168.7240474,28723.61763,9.34147523,353.9761813,517.4366759,11.99277233,79.86055183,4.391731338,1
6.862995092,184.4806587,11579.1134,6.149493862,364.1102005,556.9562714,9.246907607,34.24978009,5.343285034,1
6.30476863,213.6561777,30168.6066,5.210780443,333.7757766,339.116587,14.94767555,43.57638937,5.109934758,1
6.578680569,203.4088155,22374.82491,6.248929383,399.6172172,547.7021369,12.09791988,71.33848934,4.292042179,1
8.96724411,266.4787427,34446.78226,4.90957289,333.7757766,343.2655565,14.26339638,64.95967007,3.742255944,1
7.080794504,166.404968,14202.1938,9.006795749,370.5385244,493.440244,12.45316007,59.80416693,2.848370818,1
7.423088086,210.0461969,31073.03134,6.374708984,312.1031613,460.8942124,16.80599033,41.60790735,3.712681965,1
9.166758133,184.5574343,21736.9818,12.22717528,304.5285212,317.5833671,16.77956618,51.05228749,5.429266409,1
8.468694415,151.9543007,19148.22474,11.93044797,390.8073613,374.9946896,9.901729763,70.26995931,4.375598892,1
6.48615266,224.8094556,26807.11951,3.267984092,319.0743576,382.8798437,10.66503022,63.72769254,3.246794305,1
4.439095783,190.1534488,20864.34047,2.386653494,333.7757766,515.6312051,18.08100298,63.36308248,3.844230761,1
7.79278353,187.912476,21093.9322,10.58550138,390.4090697,463.0193727,11.46282496,80.92139826,4.047380786,1
7.205218264,188.9113121,31315.61439,8.323040622,333.7757766,398.9188595,15.67420954,69.55110018,3.465331089,1
6.569053876,208.7314537,29123.7083,6.76511788,327.6975408,308.0860503,12.36029198,65.7501725,4.204699129,1
7.080794504,182.2578143,17540.7425,8.422475923,333.7757766,305.8275349,11.80500517,61.69611296,4.164772624,1
4.29168773,124.0073498,18038.47437,8.603296502,333.7757766,548.5744617,15.68282106,91.86095967,4.616088554,1
7.080794504,176.4136378,12674.67277,8.988476975,354.7681149,344.4204348,12.6828689,83.56735643,4.403876807,1
4.921093903,162.3005936,14126.59053,6.406814395,357.8159294,337.7730515,21.23789913,65.70448052,3.285186851,1
6.727185265,197.439216,26012.48875,6.952008033,346.6287352,473.3300783,18.43783528,69.46628908,4.158248535,1
5.757088957,148.9891464,32415.73362,9.178560477,319.2229356,407.7417133,12.12095586,42.21884487,3.730185467,1
5.842359064,217.3247995,29644.81361,4.179107963,328.5039211,310.7711779,14.33539517,62.65495596,3.865295967,1
8.848103019,248.5677404,19793.97187,9.681154303,323.351749,411.1474331,18.13780484,68.75307439,3.074799306,0
5.866250668,146.8656798,19679.06267,4.868479989,320.0123716,414.4270167,15.52277262,84.40368411,4.281313459,0
6.020995363,178.500297,13095.14916,7.94480245,333.7757766,437.2989953,13.77078322,59.87243304,4.806016625,0
7.529929503,171.8141968,27062.06589,5.029568518,378.2417817,325.099756,13.78673733,97.24134982,4.585321994,0
6.649705311,190.5319471,16191.42609,5.254959291,333.7757766,564.2031775,18.44303119,42.81536638,3.085178509,0
5.097786226,182.8190154,23590.31371,9.128797717,326.3348629,445.5626438,15.13778139,68.60810286,4.829323364,0
6.483994508,180.4450513,29032.7811,7.301735496,326.3000979,374.6757383,17.88587726,75.93971569,2.688643285,0
7.080794504,253.1496512,12037.77039,4.384357707,325.4132479,422.3892918,13.16829923,40.05215065,3.399945492,0
5.669699209,199.6626368,9544.862671,8.808246918,343.485533,378.1203925,21.7803731,80.4882741,1.910116645,0
8.127710424,203.0703085,13227.05238,6.310902368,362.275707,409.7422238,18.27727726,78.92957895,4.244173211,0
9.106916915,209.609618,16879.52477,2.102690991,333.7757766,294.3100808,8.064296053,70.19062482,4.186726399,0
7.575757884,203.8843728,20855.27232,8.109311854,334.0274201,532.3111875,14.23601317,74.63870561,3.176432526,0
8.246369054,207.1721681,31080.43208,6.096360029,332.766156,369.0292128,17.53395379,55.03017501,4.43325661,0
2.945469061,126.7481003,16829.39304,10.59739483,333.7757766,456.2331895,10.15713862,79.31055732,5.06998277,0
4.964070342,168.2833649,17694.57483,9.725321293,333.6395113,353.0699388,17.29373229,67.25251437,4.761700804,0
4.99139689,141.6223953,44499.72871,8.260928446,335.5098302,534.7114545,15.35087273,62.89655827,3.92659873,0
5.04562573,179.7025031,22557.6036,10.12033402,296.4251538,450.2956957,14.21581713,82.06633367,3.331786641,0
7.080794504,206.2634178,18221.08534,6.237135145,352.1592258,547.3253178,11.75985221,62.34838795,3.469561086,0
11.06945629,256.2019803,43536.02087,4.047620471,333.7757766,433.4760113,12.42739492,55.73299125,4.880512381,0
5.775330889,169.7281695,14710.72283,7.261810761,359.2669618,535.6525599,11.77246443,67.29719878,5.164259921,0
9.012100313,268.6792987,13064.45059,7.625640811,358.3367601,549.827142,12.01586777,63.69840388,4.962329207,0
4.031610444,145.483239,15105.3731,8.18081336,333.71087,342.9790126,13.8064055,85.67905324,4.037939155,0
7.882123947,235.4664047,5477.347215,6.476056909,333.7757766,443.8947357,12.17852047,34.19440434,5.364172169,0
8.759488715,219.92139,33364.91812,5.687072313,324.0385057,443.5480065,17.76334283,79.74786822,2.88957811,0
6.653649515,172.5845122,34816.44454,8.289306745,293.6110485,389.4711494,15.87247449,67.97686941,4.871406193,0
7.080794504,179.9623512,22060.18687,8.296497385,333.7757766,386.4176406,10.08011568,69.90483487,4.963535103,0
4.473882085,120.1019079,30013.70075,6.369370882,333.7757766,433.7443917,8.510882717,100.2322952,4.893656691,0
9.349469962,252.1484987,13137.49076,6.173823145,320.323984,349.8160843,13.10989785,58.80129097,3.778022672,0
6.862936026,220.1478891,23580.65729,6.611543403,285.192181,325.721747,13.47275776,89.41293484,3.806093256,0
8.261405952,208.1880859,24870.82594,4.925015362,333.7757766,441.0525706,19.09566367,50.66314995,2.80042812,0
8.860324242,233.625145,19550.29968,6.519062894,333.7757766,285.4124362,13.09326235,25.06190431,2.47667442,0
7.49651068,207.137328,39423.66606,8.494115369,325.4039934,569.5692234,14.3139868,66.39629295,3.363403258,0
10.16417334,243.6065076,16522.71575,3.99217136,310.8450723,487.6980521,17.22323749,83.87149584,3.530940955,0
7.080794504,167.4661915,11532.22318,7.709710507,361.0093107,625.3467725,14.15153822,74.83119361,4.086175637,0
6.039823242,164.0263403,9943.637599,7.723304587,350.7562609,374.7947194,16.66844562,65.54266159,3.923766075,0
7.080794504,183.4888388,12675.93896,9.777807381,319.8705845,482.4450256,13.3097227,46.85340962,3.240419097,0
6.057904774,149.1227941,23603.50187,6.537028224,302.6986306,393.2934779,17.61522935,54.21793925,4.269753245,0
8.005016372,187.2305346,49341.42128,4.339310242,300.697128,437.3255073,13.97201408,66.39629295,5.288776597,0
7.080794504,193.4624198,18519.16249,8.021803498,333.7757766,374.3178878,13.74936289,43.74470516,2.676593519,0
7.038347517,199.5979428,23951.10599,8.229992839,320.4837541,419.6622002,11.96407193,63.92555422,4.575578405,0
7.080794504,202.5694674,22256.95036,6.913500541,304.9514981,434.1984358,13.69689309,64.20566665,4.478070477,0
8.237091874,212.8185629,24414.97348,5.41397794,333.7757766,445.5559008,12.40991039,48.56091384,3.686074473,0
6.574083864,186.9442114,22723.80996,6.212264735,330.7896948,385.0189506,12.06253381,72.59527719,4.977323508,0
7.33810761,188.8541693,30042.92851,7.467623829,309.6145601,465.4998707,11.05409287,47.18365138,3.736379595,0
4.851103882,146.6272367,20227.64378,6.340534135,368.9412139,346.5203097,15.26672628,56.98992563,3.644106894,0
6.917920216,223.3329586,17862.14273,7.995890069,299.4027729,428.9480234,12.23090783,68.83682935,2.691485135,0
6.709336439,226.4275859,8238.290038,7.692413006,289.9213805,284.7744589,11.86848044,51.87520737,4.074387228,0
6.894050879,170.5712978,17475.46775,5.194783894,363.3087554,641.5860871,17.18318017,40.91657178,4.568843223,0
9.864727092,278.0814463,12978.19713,6.908571954,319.3820023,486.6379375,14.35134051,84.79879219,3.701895298,0
7.080794504,210.2049213,26894.14489,4.312761964,329.1464376,344.5151501,15.10919086,66.39629295,4.903914479,0
8.039696863,233.8562191,8201.362113,8.293018015,333.7757766,461.2097797,12.87796036,68.75086751,3.826063248,0
9.824706476,218.0195299,15120.92472,3.124832555,333.7757766,498.9335185,14.83662396,42.1682342,3.226035359,0
10.88730499,283.8958638,15177.21819,4.656537749,334.1808334,420.6076491,12.70248944,72.10232429,4.0041613,0
9.831401691,263.6327218,13345.3691,6.566928594,295.7742178,462.4397372,12.00232293,76.02136709,3.311808138,0
6.528479453,176.9396759,18533.33783,6.083267856,336.2964131,491.4779238,13.53126371,96.94410397,4.063276428,0
4.09141145,146.7899381,24252.45882,7.254980811,282.6935021,482.2944042,10.61155551,70.06944171,5.95232482,0
7.080794504,197.712183,12962.38967,6.476583882,362.7219539,503.8430011,18.89239348,80.34634784,3.500848662,0
7.080794504,232.864391,32600.42941,6.7026716,343.5987003,447.3946851,13.90008919,52.89208479,3.165390901,0
7.080794504,192.6176623,36520.6587,7.458969894,333.7757766,474.1478985,16.98636537,82.44020227,4.323989598,0
6.175164949,193.2826017,32875.19206,10.89666275,337.5062107,414.9020172,12.99782291,69.86738195,3.341369291,0
8.736126384,257.2313286,12726.29864,10.32655757,356.4154339,506.3759338,11.33748863,69.42571454,3.368532611,0
8.240945815,245.090825,18001.45919,9.367419403,350.6149619,344.056871,13.90470967,66.39629295,4.666295331,0
9.152284709,229.5404126,24560.70061,7.04232643,372.6944654,395.4043622,14.25330768,40.97435539,3.7927771,0
7.080794504,208.8377106,11609.99716,6.445280106,333.7757766,407.0173979,7.070771158,76.38352083,3.813435553,0
6.317576554,143.2999595,22577.81894,5.690078271,338.8971999,573.8147436,15.31551466,48.97388657,3.399047914,0
5.692124157,165.9062804,22396.20925,6.682691502,309.121602,530.07252,11.47201557,66.39629295,4.682390726,0
7.080794504,201.8337199,29508.49281,3.929623912,325.0612461,428.6613982,8.819491446,76.37375325,4.115320543,0
7.080794504,139.9553504,31421.1445,6.627704891,346.4411554,378.7710756,17.54448464,54.79876743,4.536181266,0
7.191493719,175.4607816,34933.7844,5.427532729,332.1960482,411.3020866,11.66599465,60.28193206,4.320683961,0
7.381108534,188.3143778,12320.51229,5.493514236,343.2396122,475.3018837,17.82683829,38.3373455,4.34273753,0
6.17251737,187.7870171,10498.63515,7.722560987,322.5210354,467.0904246,21.23397837,68.16364196,4.129984995,0
9.076317994,215.9127233,14153.64338,5.02002691,333.4992027,311.7970421,10.77632094,69.11459306,3.436985824,0
8.85411954,222.9651976,19258.80307,5.69606391,395.7285408,467.0884417,10.4540293,73.77900664,3.461350424,0
6.768060049,179.8059924,23793.03136,5.332099117,333.1981907,461.5304456,13.5573812,60.571241,4.145806702,0
7.080794504,207.0591139,30573.06632,4.438196616,341.885682,393.5132565,15.56463656,81.42151397,3.109695768,0
8.543216837,183.9078604,33037.35339,2.726765626,358.5564707,631.4986231,17.33315332,68.18322677,2.847875248,0
9.564853066,251.8066655,17156.33671,6.253179732,346.7052091,410.3224303,18.62712569,82.95587204,3.182805359,0
5.49978773,150.07609,43195.47367,6.570596052,322.5165819,287.2860574,11.23040822,71.82128076,3.668220483,0
5.195920669,175.1571552,33473.11252,8.407449954,319.2536314,484.2798902,16.81276697,94.35695427,5.375901894,0
7.283913577,197.6021251,23112.50444,9.502809435,332.3319845,449.3616793,14.45859092,70.00021888,3.571862512,0
5.872439859,185.403976,14343.42321,9.690213096,333.5645874,409.1135118,14.74123956,64.18372511,3.741067233,0
5.735723555,158.3187408,25363.01659,7.728601254,377.5432914,568.3046706,13.62662391,75.952337,4.732953571,0
6.158424006,176.0314499,26369.02657,9.771211536,347.8937385,453.7059933,13.25468908,61.05777776,5.080497555,0
7.294364433,191.7736202,41569.95199,5.311112032,321.3205511,342.5013872,13.79253517,54.46352461,3.336582332,0
7.054266774,212.4291243,7450.074375,8.727110118,333.7757766,396.0527818,11.38395352,75.21933821,4.780615832,0
7.080794504,199.9422222,25973.32663,6.490994017,336.0407413,344.9703629,12.64041402,46.85452354,3.151767824,0
3.148712285,142.2720842,23257.20883,8.279275414,293.1607997,391.8413032,8.92359387,68.31661212,3.465637836,0
5.665266377,162.8900831,31883.01031,8.312484093,350.6817323,550.817564,15.63226808,72.45738493,4.571823611,0
8.310938776,245.7196095,7929.504749,8.832389881,373.4635441,348.6185433,14.10587158,84.74056757,4.408559684,0
7.096098311,206.8278179,24548.5983,5.379860573,333.7757766,365.4008092,12.49518937,79.29542345,4.569760036,0
7.957113516,199.1075048,20425.76649,8.171994841,380.0781732,333.1565382,14.5378502,62.24635787,3.729873301,0
7.400238581,218.8248126,8136.071591,6.286357794,310.7611598,518.7327779,15.18634236,50.83701298,4.880119768,0
9.734619708,244.9286656,18976.23308,4.745970266,330.6357882,383.9475373,14.89700131,66.39629295,3.506502994,0
8.037761108,199.2139707,40368.42063,7.307410957,333.7757766,293.8334657,14.25468217,68.76341847,3.572519002,0
7.080794504,250.572683,24538.43729,7.287604793,345.1099622,426.1037151,13.98415569,60.15973017,6.099631873,0
5.681810748,151.0859374,26373.49543,5.651588765,333.7757766,468.472601,8.623794838,102.2464466,5.375156609,0
8.394509585,224.3471475,23961.50453,4.724373099,337.4063418,476.5794564,17.21367608,64.97596072,3.712472834,0
8.528292138,227.6862066,27352.34341,7.676323151,349.995746,388.1377538,12.61173596,80.18607145,4.596923506,0
6.238053654,178.2980513,21919.59344,7.08537701,335.8583694,287.5729466,17.45988792,46.95327116,3.848306967,0
5.870615501,186.1783756,18909.84601,8.494235192,328.7473154,427.182531,13.3000239,52.16241879,3.728785237,0
6.433726195,176.857122,26755.71884,6.533468857,316.5414683,505.1220153,21.31960739,60.1263435,3.117918258,0
6.069363894,200.9162625,9323.21829,9.387522328,325.4669827,450.4413518,12.42337951,73.91402564,4.914809132,0
6.660461917,229.3393324,9632.730976,11.29939021,326.1570433,439.1213011,21.1579914,40.09669635,3.673135983,0
7.506111457,188.2218125,31920.58469,5.71431171,334.243304,436.3969952,15.22096657,43.36049391,4.744006691,0
5.895145558,192.0413691,14704.90625,7.90576867,305.8077374,429.7662233,15.01813769,44.88759754,5.075214288,0
6.449236657,218.9072878,12812.55712,10.90868669,333.7757766,421.2968495,8.010420329,79.08553238,4.065148002,0
8.550525459,209.6824662,22377.27295,2.654490954,322.1560371,413.6735861,12.99676073,42.98984918,4.591997454,0
7.12263744,183.4026482,31295.90241,4.425026226,333.7757766,411.6160703,14.06605748,77.18579204,3.750446965,0
8.558663124,214.1073248,38767.75637,6.608099752,310.0149507,382.6222745,15.8969581,57.19682733,2.590635463,0
4.624304291,121.0363186,22981.74941,8.297074094,372.0373589,260.5661636,13.05403007,66.55346544,3.424250049,0
7.080794504,143.099103,19290.56807,6.08432483,370.86955,486.0593044,13.9247317,63.80230173,4.117287902,0
6.091382724,192.1210523,17279.9622,8.927043243,333.7757766,413.2483341,12.73981847,85.02703392,5.075519616,0
9.658661976,240.3488204,20269.73128,7.050728842,374.1816743,567.7842757,15.58720585,55.83596571,4.639386555,0
8.115624507,200.099013,15513.01258,6.046110608,333.7757766,421.060326,8.320276395,53.77559173,4.40881194,0
7.080794504,209.1645178,7845.472891,7.669132348,433.6943202,421.6252381,16.35221983,66.39629295,4.454641301,0
6.914868152,206.249937,10343.37885,7.771205679,324.3831702,521.320673,16.17373017,68.24694466,2.988611444,0
7.337924402,188.7993021,24266.51789,6.844850276,326.2547013,500.3864689,13.37336915,65.9090572,3.935513837,0
7.766114454,212.317666,24145.38576,7.925886801,364.0814124,464.108595,15.46525641,70.10584396,4.399902313,0
8.433974836,240.077927,10823.30037,8.418958241,317.3013687,426.1752532,8.07715615,49.27011459,3.167712353,0
6.891549222,184.0746276,13376.68047,6.866434553,333.8024747,508.6811449,16.58620538,81.7128488,4.958936841,0
5.946160789,190.5515721,12767.65623,8.93974815,323.7428268,499.9375021,12.41542979,54.09558139,4.903632079,0
6.363836378,207.4224363,9844.702293,9.765920759,320.630725,466.5925435,19.15626102,58.26530475,4.038983502,0
5.331799285,149.9550474,19693.90677,7.146139714,336.0119081,285.9980485,14.29857879,46.11376286,4.734873907,0
7.080794504,232.6001511,10634.05905,7.558162034,334.0499626,542.2114326,14.01354151,85.21509462,4.799012921,0
8.466013448,224.1749356,22523.12455,6.668868088,286.9439221,330.0447146,17.74409576,77.81780421,3.94662054,0
7.426274011,192.1452539,36990.95595,5.101158421,333.7757766,590.507222,18.73638048,24.73422718,4.363335813,0
11.21913474,237.5826728,21871.78517,3.074316127,333.7757766,374.0216552,15.80445089,64.486384,5.749585831,0
5.708517435,187.0817579,12193.61126,8.288504922,351.5732575,577.40281,14.35764828,66.39629295,3.344284854,0
6.559627885,152.1152127,22624.03418,7.761108314,387.5188104,393.820412,10.10746247,55.28667061,3.664463031,0
5.606315226,190.3352728,12308.23384,8.548754211,311.6801658,399.6064941,18.52432004,67.22633993,3.748740507,0
7.080794504,183.2199042,20311.40247,6.790897373,381.4590235,344.967064,11.13845911,71.70459492,3.887361927,0
7.080794504,187.0191854,28988.70234,5.588012812,333.2190468,478.7730832,15.01141405,69.8051333,3.666869694,0
7.080794504,223.890412,8722.153022,8.569451242,333.7757766,375.1422771,15.43084723,64.56414327,3.440299615,0
7.539337776,227.3161279,12610.93631,9.507584645,345.1392345,343.2427106,12.76906982,82.82628226,5.114128668,0
8.849702725,197.7790469,20129.35879,5.182435715,329.5021044,356.4767227,11.88286121,45.706793,2.987671524,0
7.682762474,211.6638524,12723.3421,6.672340965,380.9456027,360.1074405,14.17531654,69.94967472,5.044306092,0
7.080794504,172.9682028,24445.98754,7.032642617,333.7757766,571.6288923,11.54987731,56.49920718,4.725347455,0
6.448191032,181.5898853,18460.67893,8.727866524,333.7757766,353.6042916,13.93942471,73.99053906,3.932210321,0
10.19941269,256.7043382,28703.75114,7.940595236,326.4626658,552.1621808,8.802846639,66.39629295,4.384868014,0
7.76618666,223.0578346,14945.29566,6.02681657,333.7757766,482.4062361,6.747761289,83.18675082,3.674225442,0
7.080794504,191.3013594,17540.57664,8.779726262,333.7757766,323.8121162,19.07282727,61.56032811,4.12930091,0
9.756577628,244.4613421,17940.09908,7.149052944,333.7757766,337.7135686,23.66766678,73.23346576,3.749009258,0
7.080794504,159.399398,61227.19601,3.713593556,312.9762543,377.0679724,17.24669811,82.19723305,3.860806603,0
6.406797813,182.8851372,17851.06402,7.462757885,332.4867311,398.7797464,17.30161654,64.07023584,4.573968265,0
7.080794504,253.0543889,28864.91028,8.524370962,364.7494824,479.6997629,15.82307429,70.75818969,4.697040686,0
8.445219159,228.5228602,28966.56933,6.179855165,333.7757766,361.705354,14.55422004,60.6122302,4.400705862,0
4.137044913,116.3382781,17101.95157,8.652210468,322.8922523,360.6480784,7.848312949,70.97700108,4.327356027,0
7.675913621,233.3007587,23673.10061,8.407497057,333.7757766,232.613624,18.45940779,60.99359036,5.040460815,0
7.080794504,243.6825583,20976.79178,6.502257263,350.4498974,487.556493,10.45162924,84.17884541,3.558444802,0
5.70110097,170.4963111,17121.50592,9.536011426,374.7758756,378.8738546,10.97215006,63.29329628,5.956753498,0
6.376576427,177.5099898,41243.03803,6.669920258,333.7757766,486.8060508,13.49078768,65.36639189,4.161585515,0
5.517737316,190.6699278,17638.32247,10.52585777,333.7757766,461.9289812,12.53168428,44.88784334,4.523106008,0
3.854617678,131.3962531,19639.796,7.75350238,305.3829137,456.5122738,16.86472165,81.52612291,4.290435046,0
7.558076302,253.8409045,16642.88418,11.22439457,333.7757766,555.9329912,15.15462769,81.74609532,4.169005267,0
7.387433763,214.2930323,11694.63529,9.273679482,375.5055831,356.8058547,15.18450917,80.23117222,3.830577272,0
7.763415107,193.7211194,20019.26121,8.344391016,373.5977905,375.0728751,11.43597972,28.99363632,4.113536187,0
7.080794504,205.5518541,24820.49309,7.226877906,329.4043999,386.3075461,9.223072487,69.70302609,4.25222038,0
7.509350205,192.4679546,17045.60009,8.815844633,346.7418224,266.3577439,15.93005092,83.26252889,4.321856147,0
7.080794504,119.8858103,22331.23788,8.051538022,351.1614271,472.064091,16.64281537,62.647091,4.659394534,0
5.057270546,155.4877245,19003.9639,6.25089349,305.8497968,518.1018161,15.77243798,97.19907686,4.432270873,0
5.830542049,165.4670247,30021.25708,8.433096578,334.3977773,494.1545047,16.66661347,69.58025301,5.19211665,0
5.859690474,163.4968949,19231.03329,6.54168146,339.3714799,468.3769554,19.74907906,61.79097988,2.747332827,0
8.891674051,184.8696062,41801.44184,3.409575836,337.0471082,461.076821,13.71550393,42.07812211,4.522599229,0
10.15421907,244.2093846,24755.96026,4.711350413,299.797515,387.5894272,15.36359878,70.82324355,3.730899269,0
7.080794504,227.4326629,32102.19071,3.646847512,321.6710734,433.2764907,11.69009122,57.0496899,3.581036881,0
7.683156515,221.5753473,25475.88484,9.914965569,333.7757766,372.8039093,12.05443924,51.89250008,4.781323094,0
7.455541163,225.3141509,16242.06028,8.20410214,350.1080935,331.6738244,13.11496542,60.16214813,2.930364596,0
7.080794504,217.9449791,37820.04733,8.299339281,333.7757766,367.5700816,15.42103353,36.44661433,2.994780122,0
4.81183249,150.4512796,27547.80706,7.569543693,296.0021941,521.5615613,16.29583717,44.28855177,2.860992949,0
5.720136479,182.4401599,13463.85242,8.253966478,333.7757766,401.509481,13.36177755,52.95290369,3.513255496,0
9.961503137,276.6997645,18743.22249,9.160739639,361.2211655,457.5515592,21.56448866,93.74033372,5.215590495,0
3.230973106,120.7854495,13691.09497,6.83595144,328.2402892,261.4352152,18.40613902,54.85212343,3.281920559,0
